Midterm_Percentage,Assignment_Percentage,Practical_Percentage,Actual_Result
92.55555556,91.66666667,75,1
61.11111111,66.66666667,80,1
55.55555556,66.66666667,65,1
51.83333333,41.66666667,0,1
31.44444444,58.33333333,0,1
62.94444444,66.66666667,75,1
38.88888889,58.33333333,85,1
53.66666667,58.33333333,70,1
55.55555556,75,70,1
94.44444444,83.33333333,90,1
57.38888889,66.66666667,90,1
72.22222222,83.33333333,95,1
96.27777778,66.66666667,65,1
85.16666667,91.66666667,85,1
62.94444444,58.33333333,55,1
62.94444444,66.66666667,90,1
92.55555556,91.66666667,85,1
61.11111111,79.16666667,75,1
98.11111111,75,65,1
59.22222222,75,90,1
25.88888889,58.33333333,70,1
97.77777778,85.83333333,95,1
37,62.5,95,1
88.88888889,91.66666667,95,1
75.88888889,50,90,1
46.27777778,66.66666667,75,1
16.66666667,0,80,0
53.66666667,70.83333333,80,1
29.44444444,66.66666667,85,1
96.27777778,95.83333333,90,1
40.72222222,66.66666667,60,1
70.33333333,75,90,1
72.22222222,66.66666667,85,1
66.66666667,66.66666667,95,1
63.88888889,50.66666667,75,1
100,100,85,1
79.61111111,75,80,1
51.83333333,66.66666667,85,1
55.55555556,75,55,1
25.88888889,54.16666667,80,0
75,79.16666667,95,1
62.94444444,75,85,1
42.22222222,54.83333333,90,1
37,58.33333333,75,1
88.88888889,83.33333333,95,1
55.55555556,50,95,1
18.5,66.66666667,85,1
61.11111111,75,90,1
75.88888889,83.33333333,85,1
25.88888889,83.33333333,85,1
53.66666667,75,95,1
62.94444444,75,0,1
92.55555556,91.66666667,60,1
33.33333333,66.66666667,85,1
96.11111111,86.08333333,90,1
85.16666667,83.33333333,75,1
35.16666667,75,75,1
64.77777778,66.66666667,90,1
40.72222222,33.33333333,75,1
55.55555556,75,60,1
0,0,60,NULL
24.05555556,0,60,0
57.38888889,66.66666667,95,1
38.88888889,79.16666667,60,1
50,75,75,1
0,0,75,NULL
29.61111111,0,95,0
38.88888889,58.33333333,85,0
53.66666667,75,0,1
25.88888889,58.33333333,85,1
37,58.33333333,85,1
37,66.66666667,65,1
53.33333333,65.91666667,95,1
64.77777778,58.33333333,95,1
0,0,90,NULL
50,58.33333333,75,1
1.833333333,16.66666667,85,0
38.88888889,75,0,1
83.33333333,66.66666667,80,1
37,75,90,1
100,91.66666667,75,1
0,0,95,NULL
60,81.91666667,50,1
62.22222222,46.5,60,1
90.72222222,91.66666667,90,1
83.33333333,90.25,75,1
74.05555556,91.66666667,70,1
46.27777778,58.33333333,55,1
68.5,70.83333333,85,1
0,0,80,NULL
46.27777778,66.66666667,75,1
100,83.33333333,60,1
57.38888889,75,65,1
67.77777778,42,90,1
64.77777778,75,85,1
24.05555556,41.66666667,80,1
84.44444444,90.91666667,65,1
48.11111111,66.66666667,50,1
0,0,0,NULL
31.44444444,66.66666667,95,1
50,50,85,1
81.44444444,100,80,1
81.44444444,83.33333333,80,1
59.22222222,66.66666667,90,1
67.77777778,44.41666667,80,1
87,83.33333333,75,1
79.61111111,91.66666667,90,1
0,0,95,NULL
50,75,85,1
70.33333333,75,60,1
90.72222222,83.33333333,60,1
46.27777778,66.66666667,65,1
57.38888889,66.66666667,90,1
42.55555556,66.66666667,80,1
94.44444444,91.66666667,85,1
70.33333333,66.66666667,75,1
0,0,75,NULL
83.33333333,75,70,1
0,0,75,NULL
94.44444444,83.33333333,80,1
50,66.66666667,80,1
62.94444444,58.33333333,65,1
70.33333333,75,100,1
55.55555556,52.75,90,1
55.55555556,46.5,0,1
9.222222222,0,50,0
13.88888889,0,50,0
75.88888889,66.66666667,70,1
81.44444444,66.66666667,80,1
64.77777778,75,60,1
62.94444444,66.66666667,75,1
77.77777778,66.66666667,90,1
48.11111111,66.66666667,70,1
88.88888889,75,75,1
27.77777778,83.33333333,50,1
34.44444444,72.16666667,75,1
68.5,75,80,1
96.27777778,91.66666667,90,1
53.66666667,66.66666667,90,1
70.33333333,75,85,1
38.88888889,41.66666667,85,1
31.44444444,75,50,1
14.77777778,50,55,0
19.44444444,91.66666667,90,1
59.22222222,50,80,1
44.44444444,58.33333333,50,1
81.44444444,75,80,1
90.72222222,83.33333333,75,1
7.388888889,75,95,1
75.88888889,75,60,1
61.11111111,75,65,1
0,0,80,NULL
38.88888889,66.66666667,90,1
51.83333333,0,60,0
61.11111111,66.66666667,80,1
25.88888889,75,85,1
50,83.33333333,90,1
55.55555556,83.33333333,75,1
87,83.33333333,50,1
51.83333333,58.33333333,75,1
88.88888889,91.66666667,85,1
44.44444444,62.5,80,1
61.11111111,66.66666667,85,1
0,0,75,NULL
94.44444444,91.66666667,0,1
0,0,80,NULL
0,0,0,0
46.27777778,66.66666667,85,1
50,41.66666667,90,1
96.27777778,75,50,1
53.66666667,66.66666667,75,1
59.22222222,50,80,1
75.88888889,66.66666667,50,1
18.5,58.33333333,85,0
61.11111111,75,0,1
50,58.33333333,50,1
48.11111111,75,90,1
0,0,75,NULL
55.55555556,79.16666667,75,1
85.16666667,91.66666667,65,1
77.77777778,0,75,0
77.77777778,66.66666667,80,1
25.88888889,66.66666667,75,1
77.77777778,83.33333333,80,1
40.72222222,50,100,1
18.5,50,95,0
55.55555556,58.33333333,85,1
46.27777778,70.83333333,95,1
77.77777778,87.5,90,1
85.16666667,75,70,1
0,0,85,NULL
5.555555556,41.66666667,80,0
38.88888889,75,80,1
0,0,65,0
48.88888889,80.5,75,1
57.38888889,75,65,1
16.66666667,0,95,0
47.22222222,41.66666667,70,0
11.11111111,66.66666667,75,0
61.11111111,66.66666667,80,1
14.77777778,58.33333333,85,0
63.88888889,91.66666667,85,1
55.55555556,66.66666667,85,1
74.05555556,83.33333333,70,1
12.94444444,66.66666667,90,1
59.22222222,66.66666667,95,1
33.33333333,66.66666667,70,1
44.44444444,66.66666667,95,1
51.83333333,58.33333333,80,1
5.555555556,66.66666667,85,1
75.88888889,83.33333333,70,1
0,0,85,NULL
12.94444444,66.66666667,95,0
42.55555556,66.66666667,60,1
29.61111111,75,95,1
20.33333333,58.33333333,80,0
66.66666667,75,90,1
16.66666667,58.33333333,75,0
47.22222222,58.33333333,55,1
5.555555556,66.66666667,70,0
30.55555556,58.33333333,85,0
9.222222222,58.33333333,70,0
61.11111111,91.66666667,45,1
66.66666667,66.66666667,75,1
94.44444444,75,75,1
74.05555556,66.66666667,80,1
42.55555556,75,0,1
0,0,80,NULL
14.77777778,66.66666667,75,0
52.77777778,66.66666667,90,1
100,91.66666667,90,1
29.61111111,66.66666667,95,1
90.72222222,83.33333333,45,1
11.11111111,58.33333333,75,0
44.44444444,75,75,1
42.55555556,66.66666667,80,1
24.05555556,66.66666667,50,1
33.33333333,75,75,1
5.555555556,58.33333333,90,0
41.66666667,58.33333333,65,1
64.77777778,75,85,1
12.94444444,75,85,1
5.555555556,58.33333333,45,0
63.88888889,83.33333333,95,1
11.11111111,66.66666667,85,0
66.66666667,79.16666667,70,1
100,100,90,1
88.88888889,75,95,1
11.11111111,0,100,0
35.16666667,66.66666667,0,1
44.44444444,66.66666667,75,1
68.5,75,85,1
90.72222222,83.33333333,75,1
57.38888889,58.33333333,85,1
14.77777778,58.33333333,70,1
0,0,60,NULL
83.33333333,83.33333333,90,1
25.88888889,66.66666667,90,1
40.72222222,66.66666667,85,1
14.77777778,75,80,1
83.33333333,75,95,1
27.77777778,66.66666667,65,1
22.22222222,66.66666667,80,1
94.44444444,83.33333333,80,1
51.83333333,83.33333333,60,1
88.88888889,83.33333333,85,1
22.22222222,50,75,0
68.5,66.66666667,75,1
53.66666667,75,85,1
24.05555556,0,75,0
35.16666667,58.33333333,80,1
62.94444444,75,45,1
22.22222222,66.66666667,40,1
46.27777778,66.66666667,95,1
24.05555556,66.66666667,95,1
37,0,90,0
83.33333333,50,50,0
50,66.66666667,60,1
90.72222222,75,75,1
44.44444444,66.66666667,75,1
0,0,60,NULL
5.555555556,58.33333333,95,0
44.44444444,66.66666667,80,0
5.555555556,58.33333333,40,0
51.83333333,66.66666667,60,1
12.94444444,66.66666667,85,0
69.44444444,83.33333333,75,1
16.66666667,58.33333333,85,0
55.55555556,66.66666667,50,1
14.77777778,58.33333333,55,0
75,75,80,1
16.66666667,58.33333333,80,0
91.66666667,83.33333333,75,1
79.61111111,83.33333333,95,1
33.33333333,66.66666667,95,1
16.66666667,66.66666667,75,1
16.66666667,50,45,0
69.44444444,79.16666667,60,1
51.83333333,75,95,1
33.33333333,66.66666667,90,1
12.94444444,0,75,0
27.77777778,66.66666667,95,1
11.11111111,0,90,0
81.94444444,91.66666667,40,1
80.55555556,100,50,1
75,83.33333333,85,1
86.11111111,81.66666667,80,1
76.38888889,84,85,1
70.83333333,91.66666667,50,1
72.22222222,91.66666667,75,1
84.72222222,91.66666667,0,1
72.22222222,0,70,0
69.44444444,55,85,1
63.88888889,81,75,1
81.94444444,62.5,75,1
63.16666667,98.33333333,0,1
84.72222222,91.66666667,75,1
75,83.33333333,95,1
80.55555556,83.33333333,85,1
59.72222222,70.83333333,75,1
45.83333333,75,75,1
83.33333333,72.5,90,1
38.88888889,0,75,0
63.16666667,74.16666667,75,1
40.27777778,53.33333333,70,1
19.44444444,0,75,0
73.61111111,91.66666667,0,1
63.88888889,91.66666667,75,1
91.66666667,66.66666667,85,1
76.38888889,83.33333333,80,1
76.38888889,100,100,1
43.05555556,83.33333333,70,1
41.66666667,73.33333333,90,1
69.44444444,91.66666667,65,1
54.16666667,66.66666667,50,1
77.77777778,83.33333333,100,1
88.88888889,100,100,1
87.5,98.33333333,90,1
63.88888889,0,75,0
62.5,72.5,90,1
79.16666667,91.66666667,95,1
68.05555556,83.33333333,80,1
77.77777778,66.66666667,75,1
95.83333333,91.66666667,70,1
75,76.66666667,75,1
61.11111111,91.66666667,75,1
62.5,91.66666667,80,1
72.22222222,94.16666667,90,1
20.83333333,50,85,0
91.66666667,75,90,1
63.88888889,91.66666667,60,1
73.61111111,70,85,1
72.22222222,100,65,1
65.94444444,62.5,65,1
55.55555556,58.33333333,75,1
61.11111111,75,60,1
75,83.33333333,85,1
56.94444444,0,80,0
83.33333333,91.66666667,85,1
26.38888889,0,65,0
30.55555556,83.33333333,0,1
77.77777778,83.33333333,60,1
31.94444444,0,70,0
58.61111111,83.33333333,80,1
72.22222222,75,0,1
66.66666667,100,80,1
76.38888889,91.66666667,80,1
69.44444444,0,85,0
31.94444444,0,90,0
34.72222222,0,45,0
86.11111111,91.66666667,60,1
54.16666667,0,80,0
80.55555556,83.33333333,75,1
72.88888889,75.83333333,90,1
84,85.83333333,55,1
88.88888889,83.33333333,90,1
76.38888889,66.66666667,85,1
97.22222222,91.66666667,50,1
62.5,89.16666667,60,1
86.11111111,75,0,1
79.16666667,91.66666667,50,1
69.44444444,91.66666667,85,1
80.55555556,100,90,1
41.66666667,0,60,0
22.22222222,75,0,1
94.44444444,66.66666667,85,1
83.33333333,83.33333333,75,1
27.77777778,56.66666667,95,1
58.33333333,57.5,95,1
86.11111111,66.66666667,75,1
68.72222222,62.5,75,1
55.55555556,58.33333333,75,1
76.38888889,78.33333333,95,1
81.94444444,100,80,1
59.72222222,83.33333333,95,1
87.5,83.33333333,85,1
48.61111111,56.66666667,75,1
58.33333333,75.83333333,80,1
68.05555556,50,75,1
83.33333333,91.66666667,80,1
61.11111111,91.66666667,80,1
86.11111111,58.33333333,95,1
31.94444444,56.66666667,75,1
80.55555556,88.33333333,75,1
64.55555556,83.33333333,85,1
50,75,75,1
86.11111111,92.5,0,1
79.16666667,83.33333333,90,1
68.05555556,51.66666667,75,1
76.38888889,81.66666667,80,1
65.27777778,94.16666667,85,1
69.44444444,100,85,1
81.22222222,50.83333333,90,1
55.55555556,75,90,1
67.33333333,71.66666667,70,1
66.66666667,91.66666667,90,1
90.27777778,93.33333333,75,1
73.61111111,73.33333333,95,1
83.33333333,94.16666667,80,1
52.77777778,83.33333333,0,1
77.77777778,91.66666667,80,1
50,56.66666667,75,1
79.16666667,76.66666667,95,1
75,91.66666667,80,1
61.11111111,66.66666667,75,1
0,0,85,0
81.94444444,91.66666667,60,1
62.5,75,60,1
56.94444444,66.66666667,100,1
83.33333333,83.33333333,70,1
50,73.33333333,75,1
36.11111111,0,60,0
90.94444444,75,0,1
72.22222222,68.33333333,90,1
77.77777778,0,95,0
55.55555556,55.83333333,80,1
56.94444444,49.16666667,75,1
80.55555556,91.66666667,50,1
52.77777778,53.33333333,50,1
66.66666667,83.33333333,80,1
68.05555556,75,65,1
55.55555556,66.66666667,85,1
51.38888889,0,40,0
74.11111111,41.66666667,60,1
72.22222222,75,85,1
86.11111111,75,0,1
56.94444444,94.16666667,70,1
62.5,91.66666667,95,1
84.72222222,91.66666667,85,1
90.27777778,100,85,1
65.27777778,83.33333333,65,1
73.61111111,75,70,1
58.33333333,0,90,0
47.22222222,58.33333333,55,1
65.27777778,0,60,0
83.33333333,0,75,0
95.83333333,91.66666667,90,1
74.27777778,90.83333333,60,1
45.83333333,72.5,90,1
68.05555556,84.16666667,90,1
76.38888889,100,65,1
73.61111111,66.66666667,50,1
43.05555556,91.66666667,65,1
72.22222222,100,50,1
68.05555556,91.66666667,85,1
51.38888889,58.33333333,80,1
87.5,83.33333333,65,1
44.44444444,66.66666667,80,1
75,83.33333333,90,1
38.88888889,85,75,1
58.33333333,50,95,1
75.66666667,85,65,1
88.88888889,100,90,1
70.83333333,48.33333333,90,1
68.05555556,66.66666667,60,1
79.16666667,83.33333333,95,1
79.16666667,87.5,85,1
45.83333333,75.83333333,90,1
83.33333333,93.33333333,50,1
42.33333333,89.16666667,95,1
69.44444444,77.5,90,1
87.5,91.66666667,80,1
80.55555556,100,90,1
75.66666667,80,60,1
95.83333333,83.33333333,55,1
76.38888889,98.33333333,85,1
86.11111111,75,95,1
84.72222222,100,95,1
68.05555556,66.66666667,0,1
58.33333333,85,60,1
79.83333333,83.33333333,90,1
76.38888889,33.33333333,90,1
88.88888889,96.66666667,90,1
68.05555556,83.33333333,85,1
27.77777778,58.33333333,75,1
75,0,70,0
54.16666667,66.66666667,90,1
63.88888889,83.33333333,90,1
72.22222222,75,90,1
2.777777778,0,65,0
52.77777778,66.66666667,90,1
66.66666667,91.66666667,90,1
54.16666667,66.66666667,80,1
72.22222222,91.66666667,90,1
84.72222222,75,95,1
51.38888889,71.66666667,95,1
87.5,100,65,1
80.55555556,91.66666667,85,1
50,0,80,0
70.11111111,98.33333333,95,1
68.05555556,67.5,0,1
52.77777778,0,90,0
51.38888889,91.66666667,90,1
29.33333333,91.66666667,95,1
61.11111111,91.66666667,90,1
87.5,83.33333333,85,1
72.22222222,58.33333333,90,1
69.44444444,49.16666667,90,1
88.88888889,100,100,1
73.61111111,91.66666667,85,1
45.83333333,95,85,1
65.27777778,91.66666667,40,1
72.22222222,91.66666667,85,1
68.05555556,91.66666667,60,1
93.05555556,75,90,1
73.61111111,91.66666667,35,1
50,66.66666667,90,1
76.38888889,91.66666667,85,1
77.77777778,91.66666667,60,1
73.61111111,78.33333333,90,1
79.16666667,91.66666667,60,1
61.11111111,91.66666667,90,1
68.05555556,83.33333333,65,1
55.55555556,58.33333333,90,1
83.33333333,91.66666667,85,1
71.5,70.83333333,0,1
50,100,85,1
77.77777778,93.33333333,90,1
76.38888889,66.66666667,0,1
83.33333333,93.33333333,80,1
64.55555556,78.33333333,50,1
77.77777778,0,75,0
61.11111111,75,90,1
72.22222222,70.83333333,70,1
81.94444444,83.33333333,45,1
62.5,80,80,1
79.16666667,80.83333333,80,1
23.61111111,0,0,0
70.83333333,91.66666667,0,1
80.55555556,91.66666667,95,1
72.22222222,91.66666667,60,1
45.83333333,58.33333333,90,1
80.55555556,72.5,80,1
76.38888889,91.66666667,80,1
73.61111111,76.66666667,65,1
61.11111111,0,75,0
77.77777778,91.66666667,65,1
70.83333333,0,65,0
90.27777778,100,80,1
65.27777778,66.66666667,0,1
84.72222222,91.66666667,75,1
83.33333333,82.5,70,1
74.27777778,86.66666667,0,1
75,95.83333333,70,1
83.33333333,91.66666667,75,1
69.44444444,97.5,85,1
68.05555556,83.33333333,65,1
86.11111111,91.66666667,80,1
45.83333333,50,40,1
83.33333333,100,70,1
44.44444444,50,100,1
58.33333333,84.16666667,55,1
87.5,75,55,1
87.5,91.66666667,90,1
66.66666667,66.66666667,95,1
68.05555556,75,85,1
77.77777778,91.66666667,0,1
69.44444444,100,80,1
88.16666667,100,70,1
84.72222222,100,40,1
38.88888889,85,80,1
70.83333333,100,90,1
55.55555556,75,80,1
77.77777778,83.33333333,50,1
58.33333333,62.5,75,1
78.44444444,72.5,80,1
75.66666667,69.16666667,40,1
69.44444444,83.33333333,90,1
48.61111111,66.66666667,75,1
73.61111111,66.66666667,80,1
18.05555556,0,100,0
75,91.66666667,60,1
48.61111111,66.66666667,45,1
54.16666667,0,85,0
72.22222222,0,60,0
77.77777778,83.33333333,70,1
54.16666667,58.33333333,0,1
87.5,58.33333333,75,1
83.33333333,83.33333333,0,1
86.11111111,50,70,1
87.5,66.66666667,90,1
87.5,58.33333333,70,1
86.11111111,83.33333333,80,1
45.83333333,58.33333333,55,1
65.27777778,66.66666667,85,1
63.88888889,75,0,1
81.94444444,66.66666667,0,1
84.72222222,66.66666667,70,1
88.88888889,68.75,0,1
88.88888889,66.66666667,60,1
84.72222222,75,50,1
86.11111111,58.33333333,85,1
13.88888889,0,80,0
84.72222222,75,85,1
37.5,0,90,0
65.5,83.33333333,70,1
66.66666667,66.66666667,85,1
72.22222222,75,75,1
87.5,50,65,1
79.16666667,66.66666667,90,1
94.44444444,83.33333333,50,1
77.77777778,83.33333333,85,1
94.44444444,58.33333333,95,1
80.55555556,66.66666667,85,1
94.44444444,66.66666667,70,1
84.72222222,66.66666667,75,1
88.88888889,75,75,1
77.77777778,66.66666667,50,1
95.83333333,66.66666667,60,1
88.88888889,75,80,1
73.61111111,66.66666667,70,1
91.66666667,66.66666667,85,1
80.55555556,58.33333333,90,1
95.83333333,83.33333333,85,1
80.55555556,75,90,1
83.33333333,75,80,1
98.61111111,66.66666667,80,1
88.88888889,66.66666667,75,1
88.88888889,75,0,1
84.72222222,66.66666667,95,1
76.38888889,66.66666667,90,1
83.33333333,83.33333333,75,1
48.61111111,50,50,1
87.5,83.33333333,80,1
94.44444444,58.33333333,80,1
81.94444444,58.33333333,0,1
81.94444444,0,95,0
76.38888889,83.33333333,95,1
88.16666667,75,75,1
80.55555556,50,80,1
86.11111111,75,70,1
91.66666667,66.66666667,95,1
41.66666667,66.66666667,75,1
0,66.66666667,85,1
75,83.33333333,80,1
63.16666667,66.66666667,75,1
52.77777778,66.66666667,75,0
44.44444444,58.33333333,80,1
91.66666667,91.66666667,85,1
86.11111111,75,80,1
0,0,70,0
73.61111111,66.66666667,40,1
86.11111111,75,0,1
33.33333333,75,80,1
90.27777778,75,85,1
94.44444444,66.66666667,75,1
38.88888889,66.66666667,75,1
79.16666667,83.33333333,75,1
76.38888889,58.33333333,0,1
83.33333333,58.33333333,90,1
77.77777778,66.66666667,75,1
90.27777778,66.66666667,0,1
94.44444444,58.33333333,85,1
93.05555556,66.66666667,40,1
86.11111111,75,95,1
80.55555556,66.66666667,75,1
80.55555556,62.5,80,1
37.5,75,80,1
70.83333333,83.33333333,70,1
38.88888889,75,50,1
44.44444444,75,85,1
68.05555556,83.33333333,0,1
65.27777778,83.33333333,90,1
72.22222222,66.66666667,75,1
72.22222222,83.33333333,80,1
88.88888889,91.66666667,75,1
59.72222222,75,55,1
69.44444444,66.66666667,75,1
62.5,75,80,1
66.66666667,83.33333333,50,1
62.5,0,0,0
60.33333333,50,50,1
61.11111111,83.33333333,40,1
13.33333333,58.33333333,0,0
72.22222222,83.33333333,80,1
56.94444444,0,100,0
0,66.66666667,70,0
68.05555556,0,90,0
70.83333333,75,80,1
65.27777778,66.66666667,85,1
88.88888889,75,50,1
91.66666667,58.33333333,90,1
54.16666667,58.33333333,50,1
72.22222222,75,75,1
75,83.33333333,40,1
94.44444444,91.66666667,80,1
44.44444444,75,40,1
70,66.66666667,95,1
72.22222222,75,50,1
41.66666667,75,85,1
61.11111111,75,45,1
79.16666667,83.33333333,80,1
66.66666667,75,80,1
66.66666667,8.333333333,75,1
82.77777778,41.66666667,55,1
87.5,75,85,1
50,83.33333333,80,1
88.88888889,66.66666667,70,1
73.61111111,83.33333333,80,1
79.16666667,83.33333333,50,1
65.27777778,75,85,1
88.88888889,91.66666667,85,1
77.77777778,83.33333333,90,1
91.66666667,83.33333333,80,1
23.61111111,75,90,1
36.11111111,0,95,0
60.33333333,83.33333333,70,1
77.77777778,75,100,1
59.72222222,75,50,1
68.05555556,75,90,1
66.66666667,75,75,1
79.16666667,75,40,1
33.33333333,58.33333333,80,0
40,58.33333333,80,1
44.44444444,66.66666667,50,1
91.66666667,83.33333333,0,1
88.88888889,66.66666667,55,1
0,0,50,0
41.66666667,91.66666667,70,1
75,83.33333333,0,1
75,91.66666667,70,1
84.72222222,75,80,1
66.66666667,66.66666667,80,1
77.77777778,83.33333333,75,1
68.05555556,75,45,1
66.66666667,75,65,1
80.55555556,75,75,1
79.16666667,66.66666667,95,1
80.55555556,75,0,1
80.55555556,75,80,1
69.44444444,66.66666667,85,1
76.38888889,66.66666667,75,1
90.27777778,91.66666667,50,1
58.33333333,75,50,1
69.44444444,91.66666667,90,1
79.16666667,83.33333333,45,1
84.72222222,83.33333333,70,1
81.94444444,91.66666667,100,1
91.66666667,91.66666667,80,1
81.94444444,83.33333333,90,1
88.88888889,83.33333333,80,1
52.77777778,83.33333333,70,1
84.72222222,91.66666667,55,1
75,75,90,1
19.44444444,75,50,1
73.61111111,75,55,1
72.22222222,66.66666667,80,1
16.66666667,0,70,0
25.55555556,0,70,0
41.66666667,75,80,1
68.05555556,83.33333333,50,1
41.66666667,75,80,1
68.05555556,75,65,1
95.83333333,83.33333333,50,1
95.83333333,100,70,1
84.72222222,91.66666667,70,1
62.5,83.33333333,60,1
86.11111111,91.66666667,70,1
40.27777778,0,50,0
36.22222222,50,70,1
72.22222222,91.66666667,70,1
76.38888889,83.33333333,75,1
